Hidden_Layers,Activation,Epochs,Learning_Rate,Batch_Size,Loss,Accuracy,MAE,MSE,R2
"[32, 64]",ReLU,250,0.001,128,0.0009579678298905492,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,50,0.1,128,0.0005367168341763318,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,50,0.01,16,0.008169988170266151,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,50,0.1,512,0.00950879417359829,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,100,0.1,512,1.7447549907956272e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.01,128,5.318268904375145e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,100,0.1,128,1.3807626601192169e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,100,0.001,16,0.00011419368092902005,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,100,0.001,32,0.0008737870375625789,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,50,0.1,32,0.0006127133383415639,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,50,0.01,128,0.020448995754122734,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,50,0.1,64,0.001717087929137051,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,50,0.1,128,0.0006104763015173376,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.1,128,9.748573575052433e-07,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,100,0.01,32,0.0015506038907915354,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,100,0.01,256,8.552811050321907e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,50,0.01,64,0.011445931158959866,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,50,0.01,32,0.0028182498645037413,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.001,32,1.2238566341693513e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,100,0.01,16,0.0002860159147530794,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,100,0.1,512,0.0022785125765949488,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.1,512,4.238419478497235e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.01,16,2.982421420938408e-08,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,100,0.1,256,0.0008287803502753377,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,100,0.1,128,0.00024448911426588893,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,50,0.01,16,0.0019309406634420156,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.01,64,4.1629336919868365e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,100,0.1,64,0.00026816403260454535,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,50,0.01,128,0.00017590014613233507,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,100,0.1,64,0.0001754204131430015,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,250,0.001,64,4.469368650461547e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,250,0.001,64,0.0003982248599641025,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.01,128,0.0011235406855121255,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,250,0.01,512,1.4291907973529305e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,250,0.01,512,0.0027136048302054405,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,1.0,512,0.3258378207683563,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.1,16,4.417620402819011e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,100,0.1,256,0.00018213732982985675,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.01,256,0.002467418322339654,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,100,0.01,16,0.00016678693646099418,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,50,0.1,128,0.000953149632550776,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,50,0.01,128,8.5620820755139e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,50,0.1,512,0.010548457503318787,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,50,0.01,16,0.005010226741433144,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,25,0.01,128,0.005122042261064053,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,100,0.01,32,0.000686103361658752,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,100,0.1,32,5.680112008121796e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,100,0.1,16,0.004312776029109955,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.1,512,3.637250847532414e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.01,32,1.3412709449767135e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.01,64,1.0252691936329938e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.01,128,9.997714187193196e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.01,256,2.1466494217747822e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.001,16,5.749549018219113e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.001,32,0.00013360721641220152,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.001,64,0.0006158043397590518,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,250,0.001,128,0.0014188425848260522,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,25,0.01,128,0.0032715359702706337,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,100,0.1,64,0.00012271548621356487,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,250,0.01,128,0.00029766163788735867,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Tanh,100,0.1,64,2.714568836381659e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,100,0.01,64,0.0025739518459886312,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,250,0.1,128,3.991751145804301e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,250,0.1,32,3.1094737096282188e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,25,0.01,64,0.011384585872292519,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,50,0.001,16,0.0673711746931076,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,50,0.01,256,0.0006107029621489346,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,50,0.01,128,0.0006028405041433871,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,50,0.01,16,3.162551001878455e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,50,0.1,512,0.0005665587959811091,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,50,0.1,512,0.020516743883490562,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,50,0.1,64,0.0003541861951816827,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,100,0.1,64,0.00011865863052662462,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.1,64,8.264619100373238e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.01,16,8.191043889382854e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.01,32,1.6874557331902906e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.01,64,5.750536365667358e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.01,128,9.142818453256041e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.01,256,9.589882392901927e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.01,512,0.0005920056137256324,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.001,16,0.0031526507809758186,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,100,0.001,32,0.002189655089750886,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,250,0.01,32,1.4390672731678933e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,250,0.01,64,0.00015945007908158004,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,100,0.01,128,0.0056256381794810295,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,25,0.01,64,0.001590896281413734,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.1,512,0.0002983574231620878,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,250,0.01,128,9.868252163869329e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.01,256,0.002653176197782159,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.01,64,0.0008832800085656345,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.01,32,0.00011898799857590348,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,250,0.1,32,1.1818681741715409e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.01,16,5.570456778514199e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,250,0.1,512,0.000636386510450393,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,250,0.01,16,1.0793334695335943e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,250,0.01,32,0.00013306857727002352,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.1,256,0.00011915312643395737,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,250,0.001,16,0.027173593640327454,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.1,64,3.221746737835929e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.1,512,0.00017921152175404131,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.1,16,1.324676190961327e-07,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.1,128,3.872250817948952e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.1,64,0.00016071050777100027,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.01,256,0.0034506539814174175,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,50,0.1,512,0.00014985915913712233,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,50,0.01,16,1.1747501048375852e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,50,0.01,32,0.00011410994920879602,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.01,512,0.019856832921504974,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.001,16,0.0227313581854105,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,50,0.01,64,0.008082540705800056,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,250,0.01,16,1.4478910691922975e-12,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,250,0.01,64,3.2194689083553385e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,250,0.1,16,2.4199351381584954e-20,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],ReLU,250,0.01,512,0.019364289939403534,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,50,0.01,16,0.002153306733816862,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.01,128,0.0018033924279734492,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.01,128,0.0015372801572084427,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,25,0.01,32,0.0017053440678864717,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Tanh,25,0.01,16,0.0001142689143307507,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,25,0.01,32,0.001188362599350512,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.1,32,5.386410703067668e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.1,64,0.00044410035479813814,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.1,256,0.0002500304253771901,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.1,512,0.0038147796876728535,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.01,16,0.0006065784255042672,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.01,32,0.0038910366129130125,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Tanh,100,0.01,64,0.006589089520275593,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,25,0.01,64,0.004803345073014498,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,25,0.01,128,0.016550885513424873,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.01,16,8.368903945665807e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.01,64,0.0009922098834067583,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,50,0.1,256,0.0013515609316527843,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.01,32,0.00013941808720119298,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.01,32,0.00029784213984385133,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,50,0.1,128,0.0036238727625459433,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,250,0.01,16,6.645829671469983e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",ReLU,50,0.1,128,0.01533810980618,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,25,0.01,32,4.589338641380891e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,100,0.01,64,0.0011443280382081866,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,50,0.01,32,2.7649806725094095e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Sigmoid,50,0.01,32,0.0057802083902060986,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",ReLU,100,0.01,16,8.183022828234243e-07,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,250,0.1,256,3.736732105608098e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,100,0.01,128,0.001658214838244021,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,100,0.01,64,0.00109706015791744,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,100,0.01,16,3.334483622552398e-08,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,100,0.01,16,2.607123178677284e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,100,0.01,16,0.00014828346320427954,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[4, 16, 32]",Tanh,250,0.01,128,0.0007032742723822594,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,50,0.01,128,0.008338053710758686,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,100,0.01,64,1.8216152966488153e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,100,0.1,512,0.0006599315092898905,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,100,0.1,64,4.488720514927991e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,100,0.1,32,1.5213896404020488e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,250,0.01,512,3.269852095399983e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,250,0.001,16,4.0347677554564143e-07,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.1,64,0.0001990499149542302,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Tanh,250,0.001,16,8.097091631498188e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Sigmoid,100,0.01,16,0.01007838174700737,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.1,128,0.0003282879770267755,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.1,256,0.0008031788747757673,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.1,512,0.0018769637681543827,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.01,16,0.0008872984326444566,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.01,32,0.0037411819212138653,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.01,64,0.015294061042368412,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,50,0.01,128,0.016013268381357193,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Sigmoid,100,0.1,64,0.0014184110332280397,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Tanh,250,0.001,128,0.005916450638324022,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Sigmoid,25,0.1,16,0.0005255936994217336,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Tanh,250,0.001,64,0.00330530246719718,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,250,0.1,64,1.8374099454376847e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",ReLU,100,0.1,256,3.242940010750317e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],Tanh,250,0.01,32,4.016651655547321e-05,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[32],ReLU,25,0.01,16,0.00726708211004734,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32]",Tanh,50,0.01,16,0.0005069014150649309,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[16],Sigmoid,250,0.01,128,0.008193884044885635,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,250,0.01,512,0.0016636964865028858,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,250,0.01,128,0.0002360007056267932,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],Tanh,250,0.01,16,1.2368067245915881e-06,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[32, 64]",Sigmoid,25,0.1,64,0.00561193423345685,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
[64],ReLU,50,0.1,128,0.0001953683968167752,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
"[16, 32, 64]",Tanh,250,0.01,32,4.2595146965140884e-07,0.9853658676147461,0.014634146341463415,0.014634146341463415,0.9414620399475098
